Datum + Uhrzeit,Durchfluss Zähler Fernwärme (m³/h),Durchfluss Wasserzähler TWE (m³/h),Durchfluss m³ Zähler Zirkulation (m³/h)
04.01.2025 02:55,"4,17",0,"0,6"
04.01.2025 03:00,"4,15",0,"0,6"
04.01.2025 03:05,"4,18",0,"0,61"
04.01.2025 03:10,"4,13",0,"0,6"
04.01.2025 03:15,"0,1",0,"0,6"
04.01.2025 03:20,"0,01",0,"0,6"
04.01.2025 03:25,0,0,"0,6"
04.01.2025 03:30,0,0,"0,6"
04.01.2025 03:35,0,0,"0,61"
04.01.2025 03:40,0,0,"0,6"
04.01.2025 03:45,0,0,"0,61"
04.01.2025 03:50,0,0,"0,6"
04.01.2025 03:55,0,0,"0,6"
04.01.2025 04:00,0,0,"0,61"
04.01.2025 04:05,0,0,"0,6"
04.01.2025 04:10,0,0,"0,6"
04.01.2025 04:15,0,0,"0,6"
04.01.2025 04:20,0,0,"0,6"
04.01.2025 04:25,0,0,"0,6"
04.01.2025 04:30,0,0,"0,6"
04.01.2025 04:35,0,0,"0,61"
04.01.2025 04:40,"4,15",0,"0,61"
04.01.2025 04:45,"4,17",0,"0,6"
04.01.2025 04:50,"4,13",0,"0,6"
04.01.2025 04:55,"4,14",0,"0,6"
04.01.2025 05:00,"0,1",0,"0,6"
04.01.2025 05:05,"3,08",0,"0,61"
04.01.2025 05:10,"4,3",0,"0,6"
04.01.2025 05:15,"6,2",0,"0,61"
04.01.2025 05:20,"6,75",0,"0,6"
04.01.2025 05:25,"5,21",0,"0,6"
04.01.2025 05:30,"5,11",0,"0,61"
04.01.2025 05:35,"4,6",0,"0,6"
04.01.2025 05:40,"3,72",0,"0,6"
04.01.2025 05:45,"3,14",0,"0,61"
04.01.2025 05:50,"2,76",0,"0,6"
04.01.2025 05:55,"2,75",0,"0,6"
04.01.2025 06:00,"2,94",0,"0,61"
04.01.2025 06:05,"3,1",0,"0,6"
04.01.2025 06:10,"3,1",0,"0,6"
04.01.2025 06:15,"3,43",0,"0,61"
04.01.2025 06:20,"3,45",0,"0,6"
04.01.2025 06:25,"4,86",0,"0,6"
04.01.2025 06:30,"4,99",0,"0,6"
04.01.2025 06:35,"5,21",0,"0,61"
04.01.2025 06:40,"5,26",0,"0,61"
04.01.2025 06:45,5,0,"0,6"
04.01.2025 06:50,"4,82",0,"0,6"
04.01.2025 06:55,"4,06",0,"0,6"
04.01.2025 07:00,"3,6",0,"0,61"
04.01.2025 07:05,"3,38",0,"0,59"
04.01.2025 07:10,"3,67",0,"0,6"
04.01.2025 07:15,"3,48",0,"0,6"
04.01.2025 07:20,"3,48",0,"0,61"
04.01.2025 07:25,"3,53",0,"0,6"
04.01.2025 07:30,"3,46",0,"0,6"
04.01.2025 07:35,"3,58",0,"0,61"
04.01.2025 07:40,"3,6",0,"0,61"
04.01.2025 07:45,"3,5",0,"0,6"
04.01.2025 07:50,"3,89",0,"0,6"
04.01.2025 07:55,"3,67",0,"0,61"
04.01.2025 08:00,"5,07",0,"0,6"
04.01.2025 08:05,"4,9",0,"0,6"
04.01.2025 08:10,"5,18",0,"0,59"
04.01.2025 08:15,"4,99",0,"0,61"
04.01.2025 08:20,"4,27",0,"0,61"
04.01.2025 08:25,"3,74",0,"0,6"
04.01.2025 08:30,"3,74",0,"0,6"
04.01.2025 08:35,"3,69",0,"0,61"
04.01.2025 08:40,"3,44",0,"0,6"
04.01.2025 08:45,"3,39",0,"0,6"
04.01.2025 08:50,"3,4",0,"0,6"
04.01.2025 08:55,"3,45",0,"0,61"
04.01.2025 09:00,"3,01",0,"0,6"
04.01.2025 09:05,"2,96",0,"0,6"
04.01.2025 09:10,"2,95",0,"0,61"
04.01.2025 09:15,"2,85",0,"0,61"
04.01.2025 09:20,"2,78",0,"0,61"
04.01.2025 09:25,"2,77",0,"0,6"
04.01.2025 09:30,"4,21",0,"0,6"
04.01.2025 09:35,"4,44",0,"0,6"
04.01.2025 09:40,"4,63",0,"0,6"
04.01.2025 09:45,"4,96",0,"0,58"
04.01.2025 09:50,"3,61",0,"0,6"
04.01.2025 09:55,"3,03",0,"0,6"
04.01.2025 10:00,"2,62",0,"0,61"
04.01.2025 10:05,"2,5",0,"0,61"
04.01.2025 10:10,"2,5",0,"0,61"
04.01.2025 10:15,"2,5",0,"0,6"
04.01.2025 10:20,"2,52",0,"0,6"
04.01.2025 10:25,"2,5",0,"0,6"
04.01.2025 10:30,"2,55",0,"0,61"
04.01.2025 10:35,"2,71",0,"0,6"
04.01.2025 10:40,"2,67",0,"0,6"
04.01.2025 10:45,"2,74",0,"0,61"
04.01.2025 10:50,"2,74",0,"0,61"
04.01.2025 10:55,"2,74",0,"0,6"
04.01.2025 11:00,"4,22",0,"0,6"
04.01.2025 11:05,"4,58",0,"0,6"
04.01.2025 11:10,"4,7",0,"0,6"
04.01.2025 11:15,"4,06",0,"0,59"
04.01.2025 11:20,"3,5",0,"0,6"
04.01.2025 11:25,"3,34",0,"0,6"
04.01.2025 11:30,"3,12",0,"0,59"
04.01.2025 11:35,"2,93",0,"0,59"
04.01.2025 11:40,"2,83",0,"0,6"
04.01.2025 11:45,"2,76",0,"0,61"
04.01.2025 11:50,"2,64",0,"0,6"
04.01.2025 11:55,"2,59",0,"0,6"
04.01.2025 12:00,"2,59",0,"0,6"
04.01.2025 12:05,"2,64",0,"0,6"
04.01.2025 12:10,"2,78",0,"0,6"
04.01.2025 12:15,"2,77",0,"0,61"
04.01.2025 12:20,"4,55",0,"0,6"
04.01.2025 12:25,"4,87",0,"0,61"
04.01.2025 12:30,"5,07",0,"0,6"
04.01.2025 12:35,"5,07",0,"0,6"
04.01.2025 12:40,"4,38",0,"0,6"
04.01.2025 12:45,"3,67",0,"0,6"
04.01.2025 12:50,"3,05",0,"0,59"
04.01.2025 12:55,"3,04",0,"0,59"
04.01.2025 13:00,"2,65",0,"0,6"
04.01.2025 13:05,"2,54",0,"0,6"
04.01.2025 13:10,"2,57",0,"0,61"
04.01.2025 13:15,"2,64",0,"0,6"
04.01.2025 13:20,"2,69",0,"0,61"
04.01.2025 13:25,"2,72",0,"0,61"
04.01.2025 13:30,"2,71",0,"0,61"
04.01.2025 13:35,"2,74",0,"0,61"
04.01.2025 13:40,"4,46",0,"0,61"
04.01.2025 13:45,"4,75",0,"0,61"
04.01.2025 13:50,"5,18",0,"0,61"
04.01.2025 13:55,"5,14",0,"0,6"
04.01.2025 14:00,"4,17",0,"0,6"
04.01.2025 14:05,"3,22",0,"0,6"
04.01.2025 14:10,"3,24",0,"0,61"
04.01.2025 14:15,"3,02",0,"0,6"
04.01.2025 14:20,"2,81",0,"0,61"
04.01.2025 14:25,"2,54",0,"0,6"
04.01.2025 14:30,"2,42",0,"0,6"
04.01.2025 14:35,"2,42",0,"0,6"
04.01.2025 14:40,"2,45",0,"0,61"
04.01.2025 14:45,"2,52",0,"0,61"
04.01.2025 14:50,"2,76",0,"0,61"
04.01.2025 14:55,"2,81",0,"0,59"
04.01.2025 15:00,"4,27",0,"0,58"
04.01.2025 15:05,"4,61",0,"0,61"
04.01.2025 15:10,"4,61",0,"0,61"
04.01.2025 15:15,"4,99",0,"0,6"
04.01.2025 15:20,"5,28",0,"0,62"
04.01.2025 15:25,"4,58",0,"0,61"
04.01.2025 15:30,"3,43",0,"0,61"
04.01.2025 15:35,"3,14",0,"0,6"
04.01.2025 15:40,"2,93",0,"0,6"
04.01.2025 15:45,"2,79",0,"0,6"
04.01.2025 15:50,"2,52",0,"0,6"
04.01.2025 15:55,"2,22",0,"0,61"
04.01.2025 16:00,"2,21",0,"0,6"
04.01.2025 16:05,"2,34",0,"0,61"
04.01.2025 16:10,"2,35",0,"0,61"
04.01.2025 16:15,"2,46",0,"0,6"
04.01.2025 16:20,"2,47",0,"0,6"
04.01.2025 16:25,"2,59",0,"0,6"
04.01.2025 16:30,"2,62",0,"0,6"
04.01.2025 16:35,"4,3",0,"0,6"
04.01.2025 16:40,"4,51",0,"0,6"
04.01.2025 16:45,"4,46",0,"0,6"
04.01.2025 16:50,"4,34",0,"0,6"
04.01.2025 16:55,"3,48",0,"0,6"
04.01.2025 17:00,"3,54",0,"0,6"
04.01.2025 17:05,"2,95",0,"0,6"
04.01.2025 17:10,"2,58",0,"0,6"
04.01.2025 17:15,"2,42",0,"0,61"
04.01.2025 17:20,"2,38",0,"0,6"
04.01.2025 17:25,"2,38",0,"0,6"
04.01.2025 17:30,"2,26",0,"0,61"
04.01.2025 17:35,"2,33",0,"0,6"
04.01.2025 17:40,"2,31",0,"0,6"
04.01.2025 17:45,"2,35",0,"0,61"
04.01.2025 17:50,"2,4",0,"0,6"
04.01.2025 17:55,"2,4",0,"0,61"
04.01.2025 18:00,"2,47",0,"0,6"
04.01.2025 18:05,"4,18",0,"0,6"
04.01.2025 18:10,"4,51",0,"0,6"
04.01.2025 18:15,"4,68",0,"0,6"
04.01.2025 18:20,"5,11",0,"0,61"
04.01.2025 18:25,"5,14",0,"0,61"
04.01.2025 18:30,"4,1",0,"0,6"
04.01.2025 18:35,"3,24",0,"0,6"
04.01.2025 18:40,"2,71",0,"0,6"
04.01.2025 18:45,"2,57",0,"0,6"
04.01.2025 18:50,"2,43",0,"0,6"
04.01.2025 18:55,"2,52",0,"0,6"
04.01.2025 19:00,"2,42",0,"0,6"
04.01.2025 19:05,"2,47",0,"0,61"
04.01.2025 19:10,"2,45",0,"0,6"
04.01.2025 19:15,"2,43",0,"0,61"
04.01.2025 19:20,"2,41",0,"0,6"
04.01.2025 19:25,"2,45",0,"0,61"
04.01.2025 19:30,"2,48",0,"0,6"
04.01.2025 19:35,"2,55",0,"0,59"
04.01.2025 19:40,"4,81",0,"0,59"
04.01.2025 19:45,"4,57",0,"0,59"
04.01.2025 19:50,5,0,"0,6"
04.01.2025 19:55,"4,93",0,"0,6"
04.01.2025 20:00,"4,87",0,"0,59"
04.01.2025 20:05,"3,67",0,"0,6"
04.01.2025 20:10,"2,76",0,"0,59"
04.01.2025 20:15,"2,59",0,"0,6"
04.01.2025 20:20,"2,38",0,"0,6"
04.01.2025 20:25,"2,31",0,"0,6"
04.01.2025 20:30,"2,28",0,"0,58"
04.01.2025 20:35,"2,21",0,"0,6"
04.01.2025 20:40,"2,23",0,"0,61"
04.01.2025 20:45,"2,3",0,"0,6"
04.01.2025 20:50,"2,4",0,"0,61"
04.01.2025 20:55,"2,49",0,"0,61"
04.01.2025 21:00,"2,52",0,"0,61"
04.01.2025 21:05,"2,47",0,"0,61"
04.01.2025 21:10,"4,15",0,"0,6"
04.01.2025 21:15,"4,1",0,"0,6"
04.01.2025 21:20,"4,58",0,"0,6"
04.01.2025 21:25,"4,27",0,"0,61"
04.01.2025 21:30,"3,48",0,"0,61"
04.01.2025 21:35,"3,05",0,"0,6"
04.01.2025 21:40,"2,9",0,"0,61"
04.01.2025 21:45,"2,28",0,"0,6"
04.01.2025 21:50,"2,21",0,"0,61"
04.01.2025 21:55,"2,06",0,"0,6"
04.01.2025 22:00,"2,04",0,"0,6"
04.01.2025 22:05,"2,04",0,"0,6"
04.01.2025 22:10,"2,09",0,"0,61"
04.01.2025 22:15,"2,14",0,"0,61"
04.01.2025 22:20,"2,18",0,"0,61"
04.01.2025 22:25,"2,19",0,"0,6"
04.01.2025 22:30,"2,3",0,"0,61"
04.01.2025 22:35,"2,4",0,"0,61"
04.01.2025 22:40,"2,45",0,"0,6"
04.01.2025 22:45,"2,47",0,"0,61"
04.01.2025 22:50,"4,32",0,"0,6"
04.01.2025 22:55,"4,46",0,"0,61"
04.01.2025 23:00,"4,85",0,"0,6"
04.01.2025 23:05,"5,04",0,"0,59"
04.01.2025 23:10,"3,62",0,"0,6"
04.01.2025 23:15,"3,23",0,"0,6"
04.01.2025 23:20,"3,06",0,"0,61"
04.01.2025 23:25,"2,81",0,"0,61"
04.01.2025 23:30,"2,22",0,"0,61"
04.01.2025 23:35,"2,16",0,"0,61"
04.01.2025 23:40,"2,17",0,"0,61"
04.01.2025 23:45,"2,06",0,"0,6"
04.01.2025 23:50,"2,09",0,"0,61"
04.01.2025 23:55,"2,1",0,"0,61"
05.01.2025 00:00,"2,14",0,"0,6"
05.01.2025 00:05,"2,22",0,"0,6"
05.01.2025 00:10,"2,21",0,"0,61"
05.01.2025 00:15,"2,19",0,"0,6"
05.01.2025 00:20,"2,3",0,"0,61"
05.01.2025 00:25,"2,41",0,"0,6"
05.01.2025 00:30,"4,41",0,"0,6"
05.01.2025 00:35,"4,72",0,"0,61"
05.01.2025 00:40,"4,95",0,"0,61"
05.01.2025 00:45,"4,97",0,"0,6"
05.01.2025 00:50,"3,77",0,"0,59"
05.01.2025 00:55,"3,79",0,"0,6"
05.01.2025 01:00,"3,07",0,"0,6"
05.01.2025 01:05,0,0,"0,61"
05.01.2025 01:10,0,0,"0,6"
05.01.2025 01:15,0,0,"0,61"
05.01.2025 01:20,0,0,"0,61"
05.01.2025 01:25,0,0,"0,61"
05.01.2025 01:30,0,0,"0,6"
05.01.2025 01:35,0,0,"0,6"
05.01.2025 01:40,0,0,"0,6"
05.01.2025 01:45,0,0,"0,61"
05.01.2025 01:50,0,0,"0,61"
05.01.2025 01:55,0,0,"0,6"
05.01.2025 02:00,0,0,"0,61"
05.01.2025 02:05,"4,2",0,"0,6"
05.01.2025 02:10,"4,18",0,"0,6"
05.01.2025 02:15,"4,11",0,"0,61"
05.01.2025 02:20,"4,18",0,"0,61"
05.01.2025 02:25,"0,14",0,"0,6"
05.01.2025 02:30,"0,01",0,"0,6"
05.01.2025 02:35,0,0,"0,6"
05.01.2025 02:40,0,0,"0,6"
05.01.2025 02:45,"0,04",0,"0,61"
05.01.2025 02:50,0,0,"0,6"
05.01.2025 02:55,0,0,"0,61"
05.01.2025 03:00,0,0,"0,61"
05.01.2025 03:05,0,0,"0,61"
05.01.2025 03:10,0,0,"0,6"
05.01.2025 03:15,0,0,"0,61"
05.01.2025 03:20,0,0,"0,6"
05.01.2025 03:25,0,0,"0,6"
05.01.2025 03:30,0,0,"0,6"
05.01.2025 03:35,0,0,"0,61"
05.01.2025 03:40,0,0,"0,6"
05.01.2025 03:45,0,0,"0,6"
05.01.2025 03:50,"4,13",0,"0,6"
05.01.2025 03:55,"4,15",0,"0,6"
05.01.2025 04:00,"4,18",0,"0,61"
05.01.2025 04:05,"0,13",0,"0,61"
05.01.2025 04:10,"0,04",0,"0,61"
05.01.2025 04:15,0,0,"0,61"
05.01.2025 04:20,0,0,"0,6"
05.01.2025 04:25,0,0,"0,6"
05.01.2025 04:30,0,0,"0,6"
05.01.2025 04:35,0,0,"0,61"
05.01.2025 04:40,0,0,"0,6"
05.01.2025 04:45,0,0,"0,6"
05.01.2025 04:50,0,0,"0,61"
05.01.2025 04:55,0,0,"0,61"
05.01.2025 05:00,0,0,"0,6"
05.01.2025 05:05,0,0,"0,6"
05.01.2025 05:10,"2,91",0,"0,6"
05.01.2025 05:15,"5,93",0,"0,61"
05.01.2025 05:20,"4,58",0,"0,6"
05.01.2025 05:25,"5,26",0,"0,6"
05.01.2025 05:30,"5,02",0,"0,6"
05.01.2025 05:35,"5,37",0,"0,61"
05.01.2025 05:40,"4,66",0,"0,61"
05.01.2025 05:45,"5,03",0,"0,6"
05.01.2025 05:50,"5,26",0,"0,6"
05.01.2025 05:55,"4,05",0,"0,6"
05.01.2025 06:00,"3,17",0,"0,6"
05.01.2025 06:05,"2,88",0,"0,61"
05.01.2025 06:10,3,0,"0,61"
05.01.2025 06:15,"3,17",0,"0,61"
05.01.2025 06:20,"3,13",0,"0,61"
05.01.2025 06:25,"3,04",0,"0,6"
05.01.2025 06:30,"2,92",0,"0,61"
05.01.2025 06:35,3,0,"0,61"
05.01.2025 06:40,"3,02",0,"0,6"
05.01.2025 06:45,3,0,"0,61"
05.01.2025 06:50,"2,98",0,"0,6"
05.01.2025 06:55,"2,98",0,"0,61"
05.01.2025 07:00,"2,93",0,"0,6"
05.01.2025 07:05,"2,98",0,"0,6"
05.01.2025 07:10,"2,94",0,"0,6"
05.01.2025 07:15,"2,93",0,"0,6"
05.01.2025 07:20,"4,72",0,"0,6"
05.01.2025 07:25,"4,79",0,"0,6"
05.01.2025 07:30,"5,01",0,"0,6"
05.01.2025 07:35,"5,14",0,"0,59"
05.01.2025 07:40,"4,99",0,"0,61"
05.01.2025 07:45,"4,27",0,"0,61"
05.01.2025 07:50,"3,72",0,"0,6"
05.01.2025 07:55,"3,38",0,"0,59"
05.01.2025 08:00,"2,54",0,"0,6"
05.01.2025 08:05,"2,57",0,"0,61"
05.01.2025 08:10,"2,5",0,"0,6"
05.01.2025 08:15,"2,62",0,"0,6"
05.01.2025 08:20,"2,69",0,"0,61"
05.01.2025 08:25,"2,69",0,"0,6"
05.01.2025 08:30,3,0,"0,6"
05.01.2025 08:35,"3,05",0,"0,6"
05.01.2025 08:40,"3,07",0,"0,6"
05.01.2025 08:45,"3,12",0,"0,6"
05.01.2025 08:50,"3,05",0,"0,6"
05.01.2025 08:55,"2,93",0,"0,61"
05.01.2025 09:00,"2,98",0,"0,61"
05.01.2025 09:05,"4,77",0,"0,6"
05.01.2025 09:10,"4,8",0,"0,61"
05.01.2025 09:15,"4,95",0,"0,6"
05.01.2025 09:20,"4,37",0,"0,59"
05.01.2025 09:25,"3,67",0,"0,6"
05.01.2025 09:30,"3,12",0,"0,6"
05.01.2025 09:35,"2,95",0,"0,59"
05.01.2025 09:40,"2,99",0,"0,6"
05.01.2025 09:45,3,0,"0,6"
05.01.2025 09:50,"3,07",0,"0,61"
05.01.2025 09:55,"3,12",0,"0,6"
05.01.2025 10:00,"3,17",0,"0,59"
05.01.2025 10:05,"3,19",0,"0,6"
05.01.2025 10:10,"3,08",0,"0,59"
05.01.2025 10:15,"3,08",0,"0,59"
05.01.2025 10:20,"4,71",0,"0,6"
05.01.2025 10:25,"4,88",0,"0,6"
05.01.2025 10:30,"5,02",0,"0,61"
05.01.2025 10:35,"5,13",0,"0,61"
05.01.2025 10:40,"3,92",0,"0,6"
05.01.2025 10:45,"3,43",0,"0,59"
05.01.2025 10:50,"3,12",0,"0,6"
05.01.2025 10:55,"2,86",0,"0,61"
05.01.2025 11:00,"2,86",0,"0,6"
05.01.2025 11:05,"2,95",0,"0,6"
05.01.2025 11:10,3,0,"0,59"
05.01.2025 11:15,"3,07",0,"0,61"
05.01.2025 11:20,"3,14",0,"0,61"
05.01.2025 11:25,"3,12",0,"0,6"
05.01.2025 11:30,"3,17",0,"0,6"
05.01.2025 11:35,"3,12",0,"0,61"
05.01.2025 11:40,"4,73",0,"0,6"
05.01.2025 11:45,"5,06",0,"0,6"
05.01.2025 11:50,"5,06",0,"0,6"
05.01.2025 11:55,"5,02",0,"0,59"
05.01.2025 12:00,"4,44",0,"0,6"
05.01.2025 12:05,"3,6",0,"0,6"
05.01.2025 12:10,"3,58",0,"0,6"
05.01.2025 12:15,"3,05",0,"0,61"
05.01.2025 12:20,"2,95",0,"0,59"
05.01.2025 12:25,"2,88",0,"0,61"
05.01.2025 12:30,"2,74",0,"0,61"
05.01.2025 12:35,"2,71",0,"0,61"
05.01.2025 12:40,"2,76",0,"0,61"
05.01.2025 12:45,"2,88",0,"0,6"
05.01.2025 12:50,"3,05",0,"0,6"
05.01.2025 12:55,"3,03",0,"0,61"
05.01.2025 13:00,"3,23",0,"0,6"
05.01.2025 13:05,"3,15",0,"0,6"
05.01.2025 13:10,"3,17",0,"0,6"
05.01.2025 13:15,"4,54",0,"0,61"
05.01.2025 13:20,"4,82",0,"0,61"
05.01.2025 13:25,"5,1",0,"0,61"
05.01.2025 13:30,"4,37",0,"0,6"
05.01.2025 13:35,"4,14",0,"0,61"
05.01.2025 13:40,"3,36",0,"0,6"
05.01.2025 13:45,"3,12",0,"0,61"
05.01.2025 13:50,"3,11",0,"0,61"
05.01.2025 13:55,"2,96",0,"0,57"
05.01.2025 14:00,"2,9",0,"0,59"
05.01.2025 14:05,"2,88",0,"0,61"
05.01.2025 14:10,"2,94",0,"0,59"
05.01.2025 14:15,"2,94",0,"0,6"
05.01.2025 14:20,"3,1",0,"0,6"
05.01.2025 14:25,"3,38",0,"0,6"
05.01.2025 14:30,"3,43",0,"0,61"
05.01.2025 14:35,"4,53",0,"0,61"
05.01.2025 14:40,"4,87",0,"0,6"
05.01.2025 14:45,"5,09",0,"0,6"
05.01.2025 14:50,"4,13",0,"0,6"
05.01.2025 14:55,"3,76",0,"0,6"
05.01.2025 15:00,"3,53",0,"0,6"
05.01.2025 15:05,"3,38",0,"0,6"
05.01.2025 15:10,"3,19",0,"0,6"
05.01.2025 15:15,"3,05",0,"0,6"
05.01.2025 15:20,"2,98",0,"0,6"
05.01.2025 15:25,"3,02",0,"0,61"
05.01.2025 15:30,"3,07",0,"0,61"
05.01.2025 15:35,"3,17",0,"0,61"
05.01.2025 15:40,"3,17",0,"0,61"
05.01.2025 15:45,"3,19",0,"0,61"
05.01.2025 15:50,"3,15",0,"0,6"
05.01.2025 15:55,"3,17",0,"0,61"
05.01.2025 16:00,"4,47",0,"0,6"
05.01.2025 16:05,"4,8",0,"0,58"
05.01.2025 16:10,"4,85",0,"0,61"
05.01.2025 16:15,"5,21",0,"0,6"
05.01.2025 16:20,"4,18",0,"0,6"
05.01.2025 16:25,"4,18",0,"0,6"
05.01.2025 16:30,"3,76",0,"0,61"
05.01.2025 16:35,3,0,"0,6"
05.01.2025 16:40,"2,52",0,"0,61"
05.01.2025 16:45,"2,57",0,"0,6"
05.01.2025 16:50,"2,76",0,"0,6"
05.01.2025 16:55,"2,98",0,"0,59"
05.01.2025 17:00,"3,08",0,"0,6"
05.01.2025 17:05,"3,25",0,"0,6"
05.01.2025 17:10,"3,29",0,"0,6"
05.01.2025 17:15,"3,19",0,"0,6"
05.01.2025 17:20,3,0,"0,6"
05.01.2025 17:25,"4,74",0,"0,6"
05.01.2025 17:30,5,0,"0,6"
05.01.2025 17:35,"5,26",0,"0,61"
05.01.2025 17:40,"5,06",0,"0,61"
05.01.2025 17:45,"5,04",0,"0,61"
05.01.2025 17:50,"3,63",0,"0,6"
05.01.2025 17:55,"3,23",0,"0,6"
05.01.2025 18:00,"3,09",0,"0,6"
05.01.2025 18:05,"3,13",0,"0,6"
05.01.2025 18:10,"3,1",0,"0,61"
05.01.2025 18:15,"2,98",0,"0,6"
05.01.2025 18:20,"2,95",0,"0,6"
05.01.2025 18:25,"2,98",0,"0,61"
05.01.2025 18:30,3,0,"0,61"
05.01.2025 18:35,"2,98",0,"0,61"
05.01.2025 18:40,"3,1",0,"0,61"
05.01.2025 18:45,"3,1",0,"0,6"
05.01.2025 18:50,"3,12",0,"0,6"
05.01.2025 18:55,"3,19",0,"0,6"
05.01.2025 19:00,"3,22",0,"0,6"
05.01.2025 19:05,"4,54",0,"0,6"
05.01.2025 19:10,"4,95",0,"0,61"
05.01.2025 19:15,"5,14",0,"0,61"
05.01.2025 19:20,"5,18",0,"0,6"
05.01.2025 19:25,"5,03",0,"0,6"
05.01.2025 19:30,"3,67",0,"0,57"
05.01.2025 19:35,"3,6",0,"0,6"
05.01.2025 19:40,"3,26",0,"0,61"
05.01.2025 19:45,"3,19",0,"0,59"
05.01.2025 19:50,"2,86",0,"0,6"
05.01.2025 19:55,"2,78",0,"0,6"
05.01.2025 20:00,"2,81",0,"0,6"
05.01.2025 20:05,"2,77",0,"0,61"
05.01.2025 20:10,"2,95",0,"0,6"
05.01.2025 20:15,"2,98",0,"0,61"
05.01.2025 20:20,"2,98",0,"0,59"
05.01.2025 20:25,3,0,"0,61"
05.01.2025 20:30,"3,05",0,"0,6"
05.01.2025 20:35,"3,02",0,"0,6"
05.01.2025 20:40,"4,7",0,"0,6"
05.01.2025 20:45,"4,87",0,"0,6"
05.01.2025 20:50,"5,06",0,"0,61"
05.01.2025 20:55,"5,11",0,"0,6"
05.01.2025 21:00,"3,91",0,"0,6"
05.01.2025 21:05,"3,71",0,"0,6"
05.01.2025 21:10,"3,14",0,"0,61"
05.01.2025 21:15,"2,76",0,"0,61"
05.01.2025 21:20,"2,57",0,"0,61"
05.01.2025 21:25,"2,54",0,"0,6"
05.01.2025 21:30,"2,51",0,"0,6"
05.01.2025 21:35,"2,51",0,"0,59"
05.01.2025 21:40,"2,55",0,"0,6"
05.01.2025 21:45,"2,69",0,"0,6"
05.01.2025 21:50,"2,76",0,"0,6"
05.01.2025 21:55,"2,83",0,"0,6"
05.01.2025 22:00,"2,81",0,"0,6"
05.01.2025 22:05,"4,32",0,"0,61"
05.01.2025 22:10,"4,8",0,"0,6"
05.01.2025 22:15,"5,18",0,"0,61"
05.01.2025 22:20,"5,18",0,"0,6"
05.01.2025 22:25,"5,06",0,"0,6"
05.01.2025 22:30,"4,76",0,"0,6"
05.01.2025 22:35,"3,22",0,"0,61"
05.01.2025 22:40,"2,93",0,"0,61"
05.01.2025 22:45,"2,54",0,"0,6"
05.01.2025 22:50,"2,18",0,"0,6"
05.01.2025 22:55,"2,09",0,"0,6"
05.01.2025 23:00,"2,11",0,"0,6"
05.01.2025 23:05,"2,13",0,"0,6"
05.01.2025 23:10,"2,33",0,"0,6"
05.01.2025 23:15,"2,49",0,"0,6"
05.01.2025 23:20,"2,71",0,"0,6"
05.01.2025 23:25,"2,8",0,"0,6"
05.01.2025 23:30,"2,79",0,"0,6"
05.01.2025 23:35,"2,68",0,"0,6"
05.01.2025 23:40,"2,64",0,"0,61"
05.01.2025 23:45,"2,54",0,"0,6"
05.01.2025 23:50,"2,35",0,"0,6"
05.01.2025 23:55,"4,2",0,"0,6"
06.01.2025 00:00,"4,41",0,"0,6"
06.01.2025 00:05,"4,92",0,"0,6"
06.01.2025 00:10,"4,99",0,"0,6"
06.01.2025 00:15,"5,05",0,"0,61"
06.01.2025 00:20,"4,17",0,"0,6"
06.01.2025 00:25,"3,18",0,"0,6"
06.01.2025 00:30,"3,07",0,"0,6"
06.01.2025 00:35,"2,47",0,"0,6"
06.01.2025 00:40,"2,21",0,"0,6"
06.01.2025 00:45,"2,14",0,"0,61"
06.01.2025 00:50,"2,08",0,"0,6"
06.01.2025 00:55,"2,09",0,"0,61"
06.01.2025 01:00,"2,16",0,"0,61"
06.01.2025 01:05,"2,22",0,"0,6"
06.01.2025 01:10,0,0,"0,6"
06.01.2025 01:15,0,0,"0,61"
06.01.2025 01:20,0,0,"0,6"
06.01.2025 01:25,0,0,"0,6"
06.01.2025 01:30,0,0,"0,6"
06.01.2025 01:35,0,0,"0,61"
06.01.2025 01:40,"4,33",0,"0,6"
06.01.2025 01:45,"4,13",0,"0,6"
06.01.2025 01:50,"4,08",0,"0,61"
06.01.2025 01:55,"4,17",0,"0,6"
06.01.2025 02:00,"0,17",0,"0,6"
06.01.2025 02:05,"0,01",0,"0,6"
06.01.2025 02:10,0,0,"0,6"
06.01.2025 02:15,0,0,"0,6"
06.01.2025 02:20,0,0,"0,61"
06.01.2025 02:25,0,0,"0,6"
06.01.2025 02:30,0,0,"0,61"
06.01.2025 02:35,0,0,"0,61"
06.01.2025 02:40,0,0,"0,61"
06.01.2025 02:45,0,0,"0,61"
06.01.2025 02:50,0,0,"0,61"
06.01.2025 02:55,"0,1",0,"0,61"
06.01.2025 03:00,0,0,"0,61"
06.01.2025 03:05,0,0,"0,6"
06.01.2025 03:10,0,0,"0,6"
06.01.2025 03:15,0,0,"0,6"
06.01.2025 03:20,0,0,"0,6"
06.01.2025 03:25,0,0,"0,6"
06.01.2025 03:30,"4,13",0,"0,6"
06.01.2025 03:35,"4,2",0,"0,6"
06.01.2025 03:40,"4,13",0,"0,6"
06.01.2025 03:45,"0,17",0,"0,61"
06.01.2025 03:50,"0,03",0,"0,6"
06.01.2025 03:55,0,0,"0,6"
06.01.2025 04:00,0,0,"0,6"
06.01.2025 04:05,0,0,"0,61"
